港澳,#genre#
杭州频道5,http://125.122.11.54:9999/rtp/233.50.200.213:5140
杭州频道5,http://125.122.11.54:9999/rtp/233.50.201.177:5140
杭州频道5,http://125.122.11.54:9999/rtp/233.50.201.25:5140
杭州频道5,http://220.190.57.4:9999/rtp/233.50.200.213:5140
杭州频道5,http://220.190.57.4:9999/rtp/233.50.201.177:5140
杭州频道5,http://220.190.57.4:9999/rtp/233.50.201.25:5140
杭州频道6,http://115.212.103.18:9999/rtp/233.50.201.182:5140
杭州频道6,http://115.212.103.18:9999/rtp/233.50.201.26:5140
杭州频道6,http://125.122.11.54:9999/rtp/233.50.201.182:5140
杭州频道6,http://125.122.11.54:9999/rtp/233.50.201.26:5140
杭州频道6,http://220.190.57.4:9999/rtp/233.50.201.182:5140
杭州频道6,http://220.190.57.4:9999/rtp/233.50.201.26:5140
宁波频道1,http://115.212.103.18:9999/rtp/233.50.201.151:5140
宁波频道1,http://115.212.103.18:9999/rtp/233.50.201.168:5140
宁波频道1,http://125.122.11.54:9999/rtp/233.50.201.151:5140
宁波频道1,http://125.122.11.54:9999/rtp/233.50.201.168:5140
宁波频道1,http://220.190.57.4:9999/rtp/233.50.201.151:5140
宁波频道1,http://220.190.57.4:9999/rtp/233.50.201.168:5140
宁波频道2,http://115.212.103.18:9999/rtp/233.50.201.152:5140
宁波频道2,http://115.212.103.18:9999/rtp/233.50.201.178:5140
宁波频道2,http://125.122.11.54:9999/rtp/233.50.201.152:5140
宁波频道2,http://125.122.11.54:9999/rtp/233.50.201.178:5140
宁波频道2,http://220.190.57.4:9999/rtp/233.50.201.152:5140
宁波频道2,http://220.190.57.4:9999/rtp/233.50.201.178:5140
宁波频道3,http://115.212.103.18:9999/rtp/233.50.200.27:5140
宁波频道3,http://115.212.103.18:9999/rtp/233.50.200.28:5140
宁波频道3,http://115.212.103.18:9999/rtp/233.50.201.153:5140
宁波频道3,http://115.212.103.18:9999/rtp/233.50.201.179:5140
宁波频道3,http://125.122.11.54:9999/rtp/233.50.200.27:5140
宁波频道3,http://125.122.11.54:9999/rtp/233.50.200.28:5140
宁波频道3,http://125.122.11.54:9999/rtp/233.50.201.153:5140
宁波频道3,http://125.122.11.54:9999/rtp/233.50.201.179:5140
宁波频道3,http://220.190.57.4:9999/rtp/233.50.200.27:5140
宁波频道3,http://220.190.57.4:9999/rtp/233.50.200.28:5140
宁波频道3,http://220.190.57.4:9999/rtp/233.50.201.153:5140
宁波频道3,http://220.190.57.4:9999/rtp/233.50.201.179:5140
宁波频道4,http://115.212.103.18:9999/rtp/233.50.200.29:5140
宁波频道4,http://115.212.103.18:9999/rtp/233.50.201.154:5140
宁波频道4,http://115.212.103.18:9999/rtp/233.50.201.180:5140
宁波频道4,http://125.122.11.54:9999/rtp/233.50.200.29:5140
宁波频道4,http://125.122.11.54:9999/rtp/233.50.201.154:5140
宁波频道4,http://125.122.11.54:9999/rtp/233.50.201.180:5140
宁波频道4,http://220.190.57.4:9999/rtp/233.50.200.29:5140
宁波频道4,http://220.190.57.4:9999/rtp/233.50.201.154:5140
宁波频道4,http://220.190.57.4:9999/rtp/233.50.201.180:5140
宁波频道5,http://115.212.103.18:9999/rtp/233.50.201.167:5140
宁波频道5,http://115.212.103.18:9999/rtp/233.50.201.181:5140
宁波频道5,http://125.122.11.54:9999/rtp/233.50.201.167:5140
宁波频道5,http://125.122.11.54:9999/rtp/233.50.201.181:5140
宁波频道5,http://220.190.57.4:9999/rtp/233.50.201.167:5140
宁波频道5,http://220.190.57.4:9999/rtp/233.50.201.181:5140
湖州频道,http://115.212.103.18:9999/rtp/233.50.201.158:5140
湖州频道,http://125.122.11.54:9999/rtp/233.50.201.158:5140
湖州频道,http://220.190.57.4:9999/rtp/233.50.201.158:5140
嘉兴频道,http://115.212.103.18:9999/rtp/233.50.201.163:5140
嘉兴频道,http://125.122.11.54:9999/rtp/233.50.201.163:5140
嘉兴频道,http://220.190.57.4:9999/rtp/233.50.201.163:5140
绍兴频道,http://115.212.103.18:9999/rtp/233.50.201.156:5140
绍兴频道,http://125.122.11.54:9999/rtp/233.50.201.156:5140
绍兴频道,http://220.190.57.4:9999/rtp/233.50.201.156:5140
桐乡频道,http://115.212.103.18:9999/rtp/233.50.201.169:5140
桐乡频道,http://125.122.11.54:9999/rtp/233.50.201.169:5140
桐乡频道,http://220.190.57.4:9999/rtp/233.50.201.169:5140
温州频道,http://115.212.103.18:9999/rtp/233.50.201.87:5140
温州频道,http://125.122.11.54:9999/rtp/233.50.201.87:5140
温州频道,http://220.190.57.4:9999/rtp/233.50.201.87:5140

湖北地方,#genre#
湖北经视,http://111.179.106.136:9999/rtp/239.69.1.41:9886
湖北经视,http://58.50.51.56:8888/rtp/239.69.1.41:9886
湖北经视,http://58.52.242.3:8888/rtp/239.69.1.41:9886
湖北垄上,http://111.179.106.136:9999/rtp/239.69.1.43:9898
湖北垄上,http://58.50.51.56:8888/rtp/239.69.1.43:9898
湖北垄上,http://58.52.242.3:8888/rtp/239.69.1.43:9898
湖北公共,http://111.179.106.136:9999/rtp/239.69.1.40:9880
湖北公共,http://58.50.51.56:8888/rtp/239.69.1.40:9880
湖北公共,http://58.52.242.3:8888/rtp/239.69.1.40:9880
湖北影视,http://111.179.106.136:9999/rtp/239.69.1.204:10866
湖北影视,http://58.50.51.56:8888/rtp/239.69.1.204:10866
湖北影视,http://58.52.242.3:8888/rtp/239.69.1.204:10866
湖北教育,http://111.179.106.136:9999/rtp/239.69.1.206:10878
湖北教育,http://58.50.51.56:8888/rtp/239.69.1.206:10878
湖北教育,http://58.52.242.3:8888/rtp/239.69.1.206:10878
湖北生活,http://111.179.106.136:9999/rtp/239.69.1.205:10872
湖北生活,http://58.50.51.56:8888/rtp/239.69.1.205:10872
湖北生活,http://58.52.242.3:8888/rtp/239.69.1.205:10872
武汉教育,http://111.179.106.136:9999/rtp/239.69.1.60:9994
武汉教育,http://58.50.51.56:8888/rtp/239.69.1.60:9994
武汉教育,http://58.52.242.3:8888/rtp/239.69.1.60:9994
房县新闻,http://111.179.106.136:9999/rtp/239.69.1.192:10794
房县新闻,http://58.50.51.56:8888/rtp/239.69.1.192:10794
房县新闻,http://58.52.242.3:8888/rtp/239.69.1.192:10794
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-3.ctv
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-12.ctv
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-6.ctv
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-4.ctv
湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-12.m3u8
湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-9.ctv
湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-2.ctv
湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-7.ctv
湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-18.ctv
湖北生活,https://stream1.freetv.fun/hu-bei-sheng-huo-3.ctv
湖北生活,https://stream1.freetv.fun/hu-bei-sheng-huo-8.ctv
湖北生活,https://stream1.freetv.fun/hu-bei-sheng-huo-4.ctv
湖北生活,https://stream1.freetv.fun/hu-bei-sheng-huo-5.ctv
湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-3.ctv
湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-4.ctv
湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-7.ctv
湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-1.ctv
湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-6.ctv
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-9.ctv
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-1.ctv
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-7.m3u8
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-14.ctv
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-15.ctv
湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-xin-wen-3.ctv
湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-2.ctv
湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-12.ctv
湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-xin-wen-2.m3u8
湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-3.ctv
湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-9.ctv
湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-2.ctv
湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-10.ctv
湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-4.m3u8
湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-1.ctv
武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-xin-wen-zong-he-1.m3u8
武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-yi-tai-xin-wen-zong-he-5.ctv
武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-yi-tai-xin-wen-zong-he-1.ctv
武汉二台电视剧,https://stream1.freetv.fun/wu-yi-2dian-shi-ju-1.m3u8
武汉二台电视剧,https://stream1.freetv.fun/wu-yi-er-tai-dian-shi-ju-3.ctv
武汉四台经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉四台经济,https://stream1.freetv.fun/wu-yi-jing-ji-1.m3u8
十堰新闻,https://stream1.freetv.fun/shi-yan-xin-wen-1.m3u8
十堰新闻,https://stream1.freetv.fun/shi-yan-xin-wen-2.m3u8
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门新闻综合,https://stream1.freetv.fun/jing-men-xin-wen-zong-he-2.m3u8
荆门新闻综合,https://stream1.freetv.fun/jing-men-xin-wen-zong-he-1.m3u8
荆门新闻综合,https://stream1.freetv.fun/jing-men-xin-wen-zong-he-3.m3u8
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-5.ctv
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-4.m3u8
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-13.ctv
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-11.ctv
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-16.ctv
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-1.m3u8
湖北经视,http://58.48.37.158:1111/tsfile/live/0019_1.m3u8
湖北经视,http://www.furymax.top:85/rtp/239.69.1.41:9886
湖北经视,http://59.175.47.250:4000/rtp/239.69.1.41:9886
湖北经视,http://58.51.111.46:1111/tsfile/live/1019_1.m3u8
湖北经视,http://59.175.46.1:8787/rtp/239.69.1.41:9886
湖北经视,http://59.174.87.77:8118/rtp/239.69.1.41:9886
湖北经视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807203543e3/index.m3u8?m3u8_level=2
湖北经视,http://59.174.224.165:8880/rtp/239.69.1.41:9886
湖北经视,http://183.94.1.118:8801/tsfile/live/1017_1.m3u8
湖北经视,http://58.19.38.233:8888/newlive/live/hls/44/live.m3u8
湖北经视,http://221.234.140.221:8880/rtp/239.69.1.41:9886
湖北经视,http://113.57.109.36:9901/tsfile/live/1015_1.m3u8
湖北经视,http://live.cooltv.top/tv/cjy.php?id=hbjs
湖北经视,http://wuyuanlongguo186.asuscomm.com:20000/stream/channelid/1009330724
湖北经视,http://122.189.195.142:888/udp/228.0.0.125:6108
湖北经视,http://www.hiliu.myds.me:8088/rtp/239.69.1.41:9886
湖北经视,http://27.16.176.143:8989/rtp/239.69.1.41:9886
湖北经视,http://bl.dchwtq.asia:10000/rtp/239.69.1.41:9886
湖北经视,http://220.249.114.102:9901/tsfile/live/1007_1.m3u8
湖北经视,http://58.48.37.158:1111/tsfile/live/0019_1.m3u8
湖北经视,http://58.51.111.46:1111/tsfile/live/1019_1.m3u8
湖北经视,http://59.173.243.210:9901/tsfile/live/1019_1.m3u8

上海地方,#genre#
五星体育,https://stream1.freetv.fun/ipv6-wu-xing-ti-yu-6.m3u8
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-13.ctv
五星体育,https://stream1.freetv.fun/ipv6-wu-xing-ti-yu-1.m3u8
五星体育,https://stream1.freetv.fun/ipv6-wu-xing-ti-yu-3.m3u8
魅力足球,https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-5.m3u8
魅力足球,https://stream1.freetv.fun/mei-li-zu-qiu-1.ctv
魅力足球,https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-4.m3u8

东方影视,http://101.83.188.188:9999/rtp/239.45.3.237:5140
第一财经,http://101.83.188.188:9999/rtp/239.45.3.211:5140
第一财经,http://116.227.9.121:9998/rtp/239.45.3.211:5140
第一财经,http://180.173.61.151:8899/rtp/239.45.3.211:5140
五星体育,http://101.83.188.188:9999/rtp/239.45.3.210:5140
五星体育,http://116.227.9.121:9998/rtp/239.45.3.210:5140
五星体育,http://180.173.61.151:8899/rtp/239.45.3.210:5140
七彩戏剧,http://101.83.188.188:9999/rtp/239.45.3.61:5140
七彩戏剧,http://116.227.9.121:9998/rtp/239.45.3.61:5140
法治天地,http://101.83.188.188:9999/rtp/239.45.1.46:5140
法治天地,http://116.227.9.121:9998/rtp/239.45.1.46:5140
浦东频道,http://101.83.188.188:9999/rtp/239.45.3.248:5140
上视外语,http://116.227.9.121:9998/rtp/239.45.1.127:5140
上视外语,http://180.173.61.151:8899/rtp/239.45.1.127:5140
新闻综合,http://101.83.188.188:9999/rtp/239.45.3.209:5140
新闻综合,http://180.173.61.151:8899/rtp/239.45.3.209:5140
纪实人文,http://101.83.188.188:9999/rtp/239.45.3.212:5140
纪实人文,http://116.227.9.121:9998/rtp/239.45.3.212:5140
纪实人文,http://180.173.61.151:8899/rtp/239.45.3.212:5140
聚鲨环球精选,http://101.83.188.188:9999/rtp/239.45.3.123:5140
聚鲨环球精选,http://116.227.9.121:9998/rtp/239.45.3.123:5140
都市剧场,http://101.83.188.188:9999/rtp/239.45.3.136:5140
都市剧场,http://116.227.9.121:9998/rtp/239.45.3.136:5140
都市剧场,http://180.173.61.151:8899/rtp/239.45.3.136:5140
都市频道,http://101.83.188.188:9999/rtp/239.45.3.236:5140
都市频道,http://116.227.9.121:9998/rtp/239.45.3.236:5140
都市频道,http://180.173.61.151:8899/rtp/239.45.3.236:5140
金色频道,http://101.83.188.188:9999/rtp/239.45.3.51:5140
金色频道,http://116.227.9.121:9998/rtp/239.45.1.118:5140
金色频道,http://116.227.9.121:9998/rtp/239.45.3.51:5140
金色频道,http://180.173.61.151:8899/rtp/239.45.1.118:5140
金色频道,http://180.173.61.151:8899/rtp/239.45.3.51:5140

江苏地方,#genre#
苏州新闻综合,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8
苏州社会经济,http://tylive.kan0512.com/norecord/norecord_csztv2.m3u8
苏州文化生活,http://tylive.kan0512.com/norecord/norecord_csztv3.m3u8
苏州生活资讯,http://tylive.kan0512.com/norecord/norecord_csztv5.m3u8
苏州新闻综合,http://61.155.203.93:5021/live_hls/1/.m3u8
苏州社会经济,http://61.155.203.93:5021/live_hls/2/.m3u8
苏州文化生活,http://61.155.203.93:5021/live_hls/3/.m3u8
苏州生活资讯,http://61.155.203.93:5021/live_hls/4/.m3u8
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?zjiangsd
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?zjiangsd
张家港民生频道,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8?zjiangsd
金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8?zjiangsd
金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8?zjiangsd
沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd
泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd
泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8?zjiangsd
靖江新闻综合,https://stream1.freetv.fun/jing-jiang-xin-wen-zong-he-1.m3u8
靖江新闻综合,https://stream1.freetv.fun/jing-jiang-xin-wen-zong-he-7.m3u8
江苏体育休闲,http://180.120.95.79:4000/rtp/239.49.8.117:8000
江苏体育休闲,http://218.91.88.219:5678/rtp/239.49.8.117:8000
江苏公共新闻,http://117.85.24.47:8800/rtp/239.49.8.120:8000
江苏城市,http://180.120.95.79:4000/rtp/239.49.8.107:8000
江苏城市,http://218.91.88.219:5678/rtp/239.49.8.107:8000
江苏影视,http://117.85.24.47:8800/rtp/239.49.8.118:8000
江苏教育,http://117.85.24.47:8800/rtp/239.49.8.122:8000

广西地方,#genre#
南宁公共,https://stream1.freetv.fun/nan-zhu-gong-gong-1.m3u8
南宁公共,https://stream1.freetv.fun/nan-zhu-gong-gong-9.m3u8
南宁新闻综合,https://stream1.freetv.fun/nan-zhu-xin-wen-zong-he-1.m3u8
南宁新闻综合,https://stream1.freetv.fun/nan-zhu-xin-wen-zong-he-3.m3u8
南宁新闻综合,https://stream1.freetv.fun/nan-zhu-xin-wen-zong-he-4.m3u8
南宁都市生活,https://stream1.freetv.fun/nan-zhu-du-shi-sheng-huo-1.m3u8
南宁都市生活,https://stream1.freetv.fun/nan-zhu-du-shi-sheng-huo-2.m3u8
南宁都市生活,https://stream1.freetv.fun/nan-zhu-du-shi-sheng-huo-3.m3u8
南宁新闻综合,http://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁都市生活,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影视娱乐,https://hls.nntv.cn/nnlive/YSYL_24.m3u8
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
广西贺州,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
桂林新闻综合,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
罗城综合,http://www.3jlc.cn:80/lctvlive/lcm.m3u8



河北地方,#genre#
河北经济,http://live.hyxrmt.com:85/live/xwpd.m3u8
石家庄新闻,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
保定新闻,http://jwcdnqx.hebyun.com.cn/live/jybd/1500k/tzwj_video.m3u8
保定公共,http://jwcdnqx.hebyun.com.cn/live/bdxw1/1500k/tzwj_video.m3u8
保定生活,http://jwcdnqx.hebyun.com.cn/live/bddst/1500k/tzwj_video.m3u8
承德公共生活,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
承德新闻综合,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8

河北经济,http://60.2.190.206:4000/rtp/239.253.92.171:6001
河北都市,http://60.2.190.206:4000/rtp/239.253.92.172:6002
河北影视,http://60.2.190.206:4000/rtp/239.253.92.173:6003
河北影视,http://60.4.3.39:8888/rtp/239.253.92.173:6003
河北少儿,http://60.2.190.206:4000/rtp/239.253.92.174:6004
河北少儿,http://60.4.3.39:8888/rtp/239.253.92.174:6004
河北公共,http://60.2.190.206:4000/rtp/239.253.92.175:6005
河北农民,http://60.2.190.206:4000/rtp/239.253.92.176:6006
河北农民,http://60.4.3.39:8888/rtp/239.253.92.176:6006
河北杂技,http://60.2.190.206:4000/rtp/239.253.93.170:6338


河南地方,#genre#

河南都市,http://219.156.130.189:8888/rtp/225.1.4.52:1081
河南都市,http://61.52.108.147:9999/rtp/225.1.4.52:1081
河南民生,http://219.156.130.189:8888/rtp/225.1.4.53:1082
河南民生,http://61.52.108.147:9999/rtp/225.1.4.53:1082
河南法治,http://219.156.130.189:8888/rtp/225.1.4.54:1083
河南法治,http://61.52.108.147:9999/rtp/225.1.4.54:1083
河南电视剧,http://125.43.107.159:9999/rtp/225.1.4.55:1084
河南电视剧,http://219.156.130.189:8888/rtp/225.1.4.55:1084
河南电视剧,http://61.52.108.147:9999/rtp/225.1.4.55:1084
河南新闻,http://219.156.130.189:8888/rtp/225.1.4.56:1085
河南新闻,http://61.52.108.147:9999/rtp/225.1.4.56:1085
河南购物,http://219.156.130.189:8888/rtp/225.1.4.57:1086
河南购物,http://61.52.108.147:9999/rtp/225.1.4.57:1086
河南公共,http://219.156.130.189:8888/rtp/225.1.4.58:1087
河南公共,http://61.52.108.147:9999/rtp/225.1.4.58:1087
河南乡村,http://219.156.130.189:8888/rtp/225.1.4.120:1149
河南乡村,http://61.52.108.147:9999/rtp/225.1.4.120:1149
河南国际,http://125.43.107.159:9999/rtp/225.1.4.102:1131
河南国际,http://219.156.130.189:8888/rtp/225.1.4.102:1131
河南国际,http://61.52.108.147:9999/rtp/225.1.4.102:1131
郑州新闻,http://61.52.108.147:9999/rtp/225.1.4.140:1176
郑州新闻,http://61.52.108.147:9999/rtp/225.1.4.143:1179
郑州商都,http://61.52.108.147:9999/rtp/225.1.4.141:1177
郑州商都,http://61.52.108.147:9999/rtp/225.1.4.144:1180
郑州文旅,http://61.52.108.147:9999/rtp/225.1.4.142:1178
郑州文旅,http://61.52.108.147:9999/rtp/225.1.4.145:1181
郑州影视,http://61.52.108.147:9999/rtp/225.1.4.146:1182
郑州妇女,http://61.52.108.147:9999/rtp/225.1.4.147:1183
郑州都市,http://61.52.108.147:9999/rtp/225.1.4.149:1185
郑州教育,http://61.52.108.147:9999/rtp/225.1.4.191:1241
新密新闻,http://61.52.108.147:9999/rtp/225.1.4.239:1285
新郑综合,http://61.52.108.147:9999/rtp/225.1.4.243:1289
中牟综合,http://61.52.108.147:9999/rtp/225.1.4.244:1290
巩义综合,http://61.52.108.147:9999/rtp/225.1.5.50:1360
河南文博,http://219.156.130.189:8888/rtp/225.1.4.100:1129
河南文博,http://61.52.108.147:9999/rtp/225.1.4.100:1129

山东地方,#genre#
山东新闻,https://stream1.freetv.fun/shan-dong-xin-wen-1.m3u8
山东新闻,https://stream1.freetv.fun/shan-dong-xin-wen-2.m3u8
山东新闻,https://stream1.freetv.fun/shan-dong-xin-wen-3.m3u8
山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-9.m3u8
山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-7.m3u8
山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-6.m3u8
山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-12.m3u8
山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-2.m3u8
山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-1.m3u8
山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-4.m3u8
山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-5.m3u8
济南综合,https://stream1.freetv.fun/ji-nan-zong-he-2.m3u8
济南综合,https://stream1.freetv.fun/ji-nan-zong-he-1.m3u8
济南新闻综合,https://stream1.freetv.fun/ji-nan-xin-wen-zong-he-7.m3u8
济南教育,https://stream1.freetv.fun/ji-nan-jiao-yu-1.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
烟台影,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
菏泽影,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8?shandd
东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8?shandd
东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8?shandd

山东教育,http://60.215.187.207:2222/rtp/239.253.248.59:8000
山东影视,http://60.215.187.207:2222/rtp/239.253.248.19:8000
烟台影视,http://60.215.187.207:2222/rtp/239.253.248.250:8000
山东居家购物,http://60.215.187.207:2222/rtp/239.253.248.104:8000
都市剧场,http://60.215.187.207:2222/rtp/239.253.248.98:8000

山东地方,#genre#

山西公共,http://183.186.67.27:8084/rtp/226.0.1.200:2006
太原教育,http://183.186.67.27:8084/rtp/226.0.1.230:2006
太原教育,http://221.205.63.123:8083/rtp/226.0.1.230:2006
太原教育,http://221.205.63.123:8084/rtp/226.0.1.230:2006

安徽地方,#genre#
安徽体育,http://117.67.8.150:4000/rtp/238.1.79.41:4440
安徽体育,http://183.165.129.191:8888/rtp/238.1.79.41:4440
安徽体育,http://60.168.230.132:2000/rtp/238.1.79.41:4440
安徽公共,http://117.67.8.150:4000/rtp/238.1.79.43:4456
安徽公共,http://183.165.129.191:8888/rtp/238.1.79.43:4456
安徽公共,http://60.168.230.132:2000/rtp/238.1.79.43:4456
安徽影视,http://117.67.8.150:4000/rtp/238.1.79.42:4448
安徽影视,http://183.165.129.191:8888/rtp/238.1.79.42:4448
安徽影视,http://60.168.230.132:2000/rtp/238.1.79.42:4448
安徽经济,http://117.67.8.150:4000/rtp/238.1.79.44:4464
安徽经济,http://183.165.129.191:8888/rtp/238.1.79.44:4464
安徽经济,http://60.168.230.132:2000/rtp/238.1.79.44:4464
安徽科教,http://117.67.8.150:4000/rtp/238.1.79.40:4432
安徽科教,http://183.165.129.191:8888/rtp/238.1.79.40:4432
安徽科教,http://60.168.230.132:2000/rtp/238.1.79.40:4432
安徽人物,http://117.67.8.150:4000/rtp/238.1.79.45:4472
安徽人物,http://183.165.129.191:8888/rtp/238.1.79.45:4472
安徽人物,http://60.168.230.132:2000/rtp/238.1.79.45:4472
安徽国际,http://117.67.8.150:4000/rtp/238.1.78.61:6360
安徽国际,http://183.165.129.191:8888/rtp/238.1.78.61:6360
安徽国际,http://60.168.230.132:2000/rtp/238.1.78.61:6360
山东教育,http://183.165.129.191:8888/rtp/238.1.78.254:7904
安徽经济生活,https://stream1.freetv.fun/an-hui-jing-ji-sheng-huo-1.m3u8
安徽经济生活,https://stream1.freetv.fun/an-hui-jing-ji-sheng-huo-2.m3u8
安徽经济生活,https://stream1.freetv.fun/an-hui-jing-ji-sheng-huo-4.ctv
安徽经济生活,https://stream1.freetv.fun/an-hui-jing-ji-sheng-huo-5.m3u8
